ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
7230,None,TalkBack.Year1.Carter.Fall.121019,141,Lastly there should be one more observation,None
7231,None,TalkBack.Year1.Carter.Fall.121019,141,Whats the other observation Leslie,Pressing for Accuracy
7233,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,143,Tune here Leslie right here,None
7236,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,145,I see a lot of people nodding their heads thumbs up,None
7237,None,TalkBack.Year1.Carter.Fall.121019,145,Yes you need to make sure you address that,None
7238,None,TalkBack.Year1.Carter.Fall.121019,145,If there was nothing incorrect you still say that,Revoicing
7239,None,TalkBack.Year1.Carter.Fall.121019,145,Based on my prediction it came out the way I expected,None
7240,None,TalkBack.Year1.Carter.Fall.121019,145,I didnt see anything that was different so that you at least address the answer to the question,None
7241,None,TalkBack.Year1.Carter.Fall.121019,145,I get what Im looking for,None
7242,None,TalkBack.Year1.Carter.Fall.121019,145,I have questions about it,None
7243,None,TalkBack.Year1.Carter.Fall.121019,145,Today Ill flip,None
7244,None,TalkBack.Year1.Carter.Fall.121019,145,Nice I pushed the wrong button sorry,None
7245,None,TalkBack.Year1.Carter.Fall.121019,145,Im out of practice being gone one day and look what happens,None
7246,None,TalkBack.Year1.Carter.Fall.121019,145,Hold on,None
7247,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,145,Lets go back to the learning intention here,None
7248,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,146,I can discuss other Ss roles and pictures on the coordinate grid and revise my work,None
7249,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,146,Remember the word revise means to relook at something and make changes,None
7250,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,146,Where else do you use revision in your life,Pressing for Accuracy
7251,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,146,Do you think you can think of some other ways that we look at something and make changes,Pressing for Accuracy
7252,None,TalkBack.Year1.Carter.Fall.121019,146,If you always talk first you talk second,None
7253,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,146,Talk with your partner how did you revise your work,Pressing for Accuracy
7254,None,TalkBack.Year1.Carter.Fall.121019,146,Get back to me please,None
7255,None,TalkBack.Year1.Carter.Fall.121019,146,Thank you,None
7256,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,146,Asher where else do you use revision in your life,Pressing for Accuracy
7258,Keeping Everyone Together,TalkBack.Year1.Carter.Fall.121019,147,I see a lot of people agreeing with you,None
7259,None,TalkBack.Year1.Carter.Fall.121019,147,Thank you,None
7260,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,147,Kerry whats another way you use revision in your life,Pressing for Accuracy
7262,None,TalkBack.Year1.Carter.Fall.121019,149,I love your thinking,None
7263,None,TalkBack.Year1.Carter.Fall.121019,149,I love your example,None
7264,None,TalkBack.Year1.Carter.Fall.121019,149,Coachable people definitely use revision in their sports,None
7265,None,TalkBack.Year1.Carter.Fall.121019,149,Definitely,None
7266,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,149,Josiah whats another example,Pressing for Accuracy
7267,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,149,What did you and your partner talk about,Pressing for Accuracy
7270,None,TalkBack.Year1.Carter.Fall.121019,151,Great example,None
7271,None,TalkBack.Year1.Carter.Fall.121019,151,Anybody has one that wasnt mentioned that theyd like to share,Pressing for Accuracy
7272,None,TalkBack.Year1.Carter.Fall.121019,151,Alison,Keeping Everyone Together
7275,None,TalkBack.Year1.Carter.Fall.121019,153,Thank you,None
7276,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121019,153,Whats another example Carolyn,Pressing for Accuracy
7278,None,TalkBack.Year1.Carter.Fall.121019,155,Thank you,None
7279,None,TalkBack.Year1.Carter.Fall.121019,155,Great examples,None
7280,None,TalkBack.Year1.Carter.Fall.121019,155,I think weve got this concept of revision,None
7281,None,TalkBack.Year1.Carter.Fall.121019,155,Revision means to relook at it and make some changes,None
7282,None,TalkBack.Year1.Carter.Fall.121019,155,Today for success criteria lets read this together,Keeping Everyone Together
7284,None,TalkBack.Year1.Carter.Fall.121019,157,I jotted down here smart thinking from our lesson I will magnify it just to make sure you can read what Ive written here so good response,None
7285,None,TalkBack.Year1.Carter.Fall.121019,157,Reads with me,Keeping Everyone Together
7288,Revoicing,TalkBack.Year1.Carter.Fall.121019,159,You guys said they need to have parentheses and commas,None
7292,None,TalkBack.Year1.Carter.Fall.121019,161,Youre going to have two answers Leslie,None
7294,None,TalkBack.Year1.Carter.Fall.121019,163,Can you guys see that if I leave that up there to check your work today so you can make your revisions,None
7295,None,TalkBack.Year1.Carter.Fall.121019,163,Hows this,None
7296,None,TalkBack.Year1.Carter.Fall.121019,163,Is that too bad,None
7297,None,TalkBack.Year1.Carter.Fall.121019,163,What if I do it this way,None
7298,None,TalkBack.Year1.Carter.Fall.121019,163,Is that better,None
7299,None,TalkBack.Year1.Carter.Fall.121019,163,Like this,None
7301,None,TalkBack.Year1.Carter.Fall.121019,165,Or a little smSSer,None
7303,None,TalkBack.Year1.Carter.Fall.121019,167,Like this,None
7304,None,TalkBack.Year1.Carter.Fall.121019,167,If you need to come up here to look at this feel free to,None
7305,None,TalkBack.Year1.Carter.Fall.121019,167,Theres one paper without a name so if you dont get your paper back its yours,None
7306,None,TalkBack.Year1.Carter.Fall.121019,167,When youre finished working today revising your work go ahead and go to your paper from knock boxes and thats journal pages that you were given yesterday please,None
7307,None,TalkBack.Year1.Carter.Fall.121019,167,I dont get what to do I have questions,None
7308,None,TalkBack.Year1.Carter.Fall.121019,167,Ready go,None
7309,None,TalkBack.Year1.Carter.Fall.121019,167,Thank you,None
7310,None,TalkBack.Year1.Carter.Fall.121019,168,Remembering you re using a different writing material so I can see the difference between your original work and your revised work,None
7311,None,TalkBack.Year1.Carter.Fall.121019,168,Is that yours or not,None
7312,None,TalkBack.Year1.Carter.Fall.121019,168,Or is it Blakely,None
7313,None,TalkBack.Year1.Carter.Fall.121019,168,Ive passed every paper I had back so if you dont have yours look for it because they were not turned in then,None
7314,None,TalkBack.Year1.Carter.Fall.121019,168,Theres this  paper,None
7315,None,TalkBack.Year1.Carter.Fall.121019,168,Put some of the  writing like this,None
7316,None,TalkBack.Year1.Carter.Fall.121019,169,that want to group come and get a copy because theres three of them,None
7317,None,TalkBack.Year1.Carter.Fall.121019,169,Just come get paper here,None
7318,None,TalkBack.Year1.Carter.Fall.121019,169,Theres three papers,None
7319,None,TalkBack.Year1.Carter.Fall.121019,169,Im pretty sure this is it,None
7320,None,TalkBack.Year1.Carter.Fall.121019,169,Theres three papers,None
7321,None,TalkBack.Year1.Carter.Fall.121019,169,Theres the,None
7322,None,TalkBack.Year1.Carter.Fall.121019,169,Just get what you need,None
7323,None,TalkBack.Year1.Carter.Fall.121019,169,Theres this paper,None
7324,None,TalkBack.Year1.Carter.Fall.121019,169,This one has,None
7325,None,TalkBack.Year1.Carter.Fall.121019,169,No like this,None
7326,None,TalkBack.Year1.Carter.Fall.121019,169,Do you see how,Keeping Everyone Together
7327,None,TalkBack.Year1.Carter.Fall.121019,169,Thank you,None
7328,None,TalkBack.Year1.Carter.Fall.121019,170,Did you guys turn in your work yesterday like you usuSSy do in class where the team leader turns them SS in or did you walk over and independently turned it in,None
7330,None,TalkBack.Year1.Carter.Fall.121019,172,Why are you breaking the rules when Im not here,None
7331,None,TalkBack.Year1.Carter.Fall.121019,172,Because now someones paper is missing,None
7332,None,TalkBack.Year1.Carter.Fall.121019,172,This is  and not collect any work from people and now someone is missing their work,None
7333,None,TalkBack.Year1.Carter.Fall.121019,172,Should you follow the way we do things even if Im not here,None
7335,None,TalkBack.Year1.Carter.Fall.121019,174,Ask yourself is your work getting accomplished,Keeping Everyone Together
7339,None,TalkBack.Year1.Carter.Fall.121019,178,Thank you,None
7340,None,TalkBack.Year1.Carter.Fall.121019,178,please stand,None
7341,None,TalkBack.Year1.Carter.Fall.121019,178,Thank you,None
7342,None,TalkBack.Year1.Carter.Fall.121019,178,intention in  we were supposed to be able to discuss other Ss their roles their pictures to help you revise your work,None
7343,None,TalkBack.Year1.Carter.Fall.121019,178,You will be looking at it so that you can make improvements or changes,None
7344,None,TalkBack.Year1.Carter.Fall.121019,178,You had to be able to understand other peoples thinking,None
7345,None,TalkBack.Year1.Carter.Fall.121019,178,Were looking for clear answers to the questions,None
7347,None,TalkBack.Year1.Carter.Fall.121019,180,Pack your work that you made revisions and you were using this list that we  created in order to help you make those revisions,None
7348,None,TalkBack.Year1.Carter.Fall.121019,180,How well did you make the learning intention today,Keeping Everyone Together
7349,None,TalkBack.Year1.Carter.Fall.121019,180,Thank you,None
7350,None,TalkBack.Year1.Carter.Fall.121019,180,Please make sure that team leaders get the work turned in,None
7351,None,TalkBack.Year1.Carter.Fall.121019,180,If you are not finished consider it homework,None
7352,None,TalkBack.Year1.Carter.Fall.121019,180,I had several people that were finished with math box and math journal work,None
7353,None,TalkBack.Year1.Carter.Fall.121019,180,If you would please stack your math journal over here,None
7354,None,TalkBack.Year1.Carter.Fall.121019,180,This should  for me so I can start working on,None
7355,None,TalkBack.Year1.Carter.Fall.121019,180,Thank you,None
7356,None,TalkBack.Year1.Carter.Fall.121019,180,join me on the,None
7357,None,TalkBack.Year1.Carter.Fall.121119-1,1,SS right thank you,None
7358,None,TalkBack.Year1.Carter.Fall.121119-1,1,Good to see you SS here ready to go,None
7359,None,TalkBack.Year1.Carter.Fall.121119-1,1,Lets please start with slate first today,None
7360,None,TalkBack.Year1.Carter.Fall.121119-1,2,Today Im going to read number riddles to you and youre going to write numbers on your slates,None
7361,None,TalkBack.Year1.Carter.Fall.121119-1,2,ActuSSy I decided Im not going to read the numbers were going to do it the showdown,None
7362,None,TalkBack.Year1.Carter.Fall.121119-1,2,Do you remember the structure showdown,Keeping Everyone Together
7364,None,TalkBack.Year1.Carter.Fall.121119-1,4,Okay lets review it,None
7365,None,TalkBack.Year1.Carter.Fall.121119-1,4,Showdown is where a designated person will be the first captain and that person will read the riddle and everybody will write their idea on their slate and theyll turn it upside down on their desk to indicate to the captain that they are finished,None
7366,None,TalkBack.Year1.Carter.Fall.121119-1,4,Once the captain sees everybody is finished theyll say Showdown and youll share your slates and share your thinking then youll go to the next one and then it will be a different persons turn to be the showdown captain,None
7367,None,TalkBack.Year1.Carter.Fall.121119-1,4,Eloise,Keeping Everyone Together
7369,None,TalkBack.Year1.Carter.Fall.121119-1,6,Yikes look in your desks see if you accidentSSy there we go,None
7370,None,TalkBack.Year1.Carter.Fall.121119-1,6,Thank you,None
7371,None,TalkBack.Year1.Carter.Fall.121119-1,6,Thanks for being brave enough to say something,None
7372,None,TalkBack.Year1.Carter.Fall.121119-1,6,Sometimes those things grow legs and leave during the night,None
7373,None,TalkBack.Year1.Carter.Fall.121119-1,7,Any other questions,Keeping Everyone Together
7374,None,TalkBack.Year1.Carter.Fall.121119-1,7,I get what to do  I have questions,None
7375,None,TalkBack.Year1.Carter.Fall.121119-1,7,Gabriella,Keeping Everyone Together
7377,None,TalkBack.Year1.Carter.Fall.121119-1,9,Lets start with person four being the first showdown captain,None
7378,None,TalkBack.Year1.Carter.Fall.121119-1,9,Okay,None
7379,None,TalkBack.Year1.Carter.Fall.121119-1,9,Here we go,None
7380,None,TalkBack.Year1.Carter.Fall.121119-1,9,Showdown captain will read this to their teams,Keeping Everyone Together
7381,None,TalkBack.Year1.Carter.Fall.121119-1,10,Here is your next one,None
7382,None,TalkBack.Year1.Carter.Fall.121119-1,11,Who is the showdown,None
7384,None,TalkBack.Year1.Carter.Fall.121119-1,13,OkayAsher,Keeping Everyone Together
7387,Pressing for Reasoning,TalkBack.Year1.Carter.Fall.121119-1,16,How did you figure that out because some people dont know,Pressing for Accuracy
7389,None,TalkBack.Year1.Carter.Fall.121119-1,18,Back to me please,None
7390,None,TalkBack.Year1.Carter.Fall.121119-1,18,Thank you,None
7391,None,TalkBack.Year1.Carter.Fall.121119-1,18,Rate how well you were able to answer these number riddles,Keeping Everyone Together
7392,None,TalkBack.Year1.Carter.Fall.121119-1,19,Thank you,None
7393,None,TalkBack.Year1.Carter.Fall.121119-1,19,Lets look at our learning intention for today Read it with me,Keeping Everyone Together
7395,None,TalkBack.Year1.Carter.Fall.121119-1,21,I can shade grids to represent and solve decimal I think it should say addition,None
7396,None,TalkBack.Year1.Carter.Fall.121119-1,21,Yes decimal addition,None
7397,None,TalkBack.Year1.Carter.Fall.121119-1,21,Sorry I was having trouble with this slide today,None
7398,None,TalkBack.Year1.Carter.Fall.121119-1,21,Let me go back here to represent and solve decimal,None
7399,None,TalkBack.Year1.Carter.Fall.121119-1,21,See how its not letting me change that,None
7401,None,TalkBack.Year1.Carter.Fall.121119-1,23,I dont know why,None
7402,None,TalkBack.Year1.Carter.Fall.121119-1,23,I feel like there is another set of the textbox on here,None
7403,None,TalkBack.Year1.Carter.Fall.121119-1,24,Right but do you see that its not letting me modify this,None
7404,None,TalkBack.Year1.Carter.Fall.121119-1,24,I feel like Im in,None
7406,None,TalkBack.Year1.Carter.Fall.121119-1,26,Yes,None
7407,None,TalkBack.Year1.Carter.Fall.121119-1,26,There we go,None
