ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
9624,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Carter.Spring.012220,59,Talk to Royce,Keeping Everyone Together
9625,None,TalkBack.Year1.Carter.Spring.012220,59,This is what we were just doing at the table,None
9627,None,TalkBack.Year1.Carter.Spring.012220,60,Good job,None
9628,None,TalkBack.Year1.Carter.Spring.012220,60,This is the group the whole group find 15 of it,None
9629,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,60,How many groups are we making,Pressing for Accuracy
9634,None,TalkBack.Year1.Carter.Spring.012220,64,Youd have five in each group,Keeping Everyone Together
9636,None,TalkBack.Year1.Carter.Spring.012220,66,Yes,None
9637,None,TalkBack.Year1.Carter.Spring.012220,67,Yes so if you were done with your spheres you would have been at the health group but you needed to finish an assignment so thats why you werent there,None
9638,None,TalkBack.Year1.Carter.Spring.012220,67,Now do you get what to do,Keeping Everyone Together
9640,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,68,You divide the big number by the only group youre putting here so 10   5 is,Pressing for Accuracy
9642,None,TalkBack.Year1.Carter.Spring.012220,70,10   5 is 2,None
9643,None,TalkBack.Year1.Carter.Spring.012220,70,So 25   2 if theres 2 in the group,None
9644,None,TalkBack.Year1.Carter.Spring.012220,70,The groups are,Pressing for Accuracy
9645,None,TalkBack.Year1.Carter.Spring.012220,71,Good,None
9646,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,71,All right lets talk about the first table,None
9647,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,71,What would go in this place right here,Pressing for Accuracy
9648,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,71,Show me,None
9649,None,TalkBack.Year1.Carter.Spring.012220,71,Good,None
9650,Restating,TalkBack.Year1.Carter.Spring.012220,71,People are showing me two,None
9651,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,71,How did you get two,Pressing for Accuracy
9652,None,TalkBack.Year1.Carter.Spring.012220,71,Noah,Keeping Everyone Together
9654,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,72,Why a fraction circle,Pressing for Reasoning
9655,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,72,Theres 10 items and youre finding 15 of them so why a fraction circle,Pressing for Reasoning
9721,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,96,How many groups do I need to make this into,Pressing for Accuracy
9722,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,96,Show me,None
9723,Revoicing,TalkBack.Year1.Carter.Spring.012220,96,Yes four so heres a group heres a group heres a group heres a group and now Im going to keep adding,None
9724,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,96,How many groups do I have,Pressing for Accuracy
9725,Restating,TalkBack.Year1.Carter.Spring.012220,96,Four,None
9726,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,96,Whats 14 of 12,Pressing for Accuracy
9727,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,96,How many is 14,Pressing for Accuracy
9728,Revoicing,TalkBack.Year1.Carter.Spring.012220,96,Three theres three in one of these groups of four,None
9729,None,TalkBack.Year1.Carter.Spring.012220,96,I get this I dont get this,None
9730,None,TalkBack.Year1.Carter.Spring.012220,96,Okay because this is what I was doing at the table with my friends because thats what that in and out table is,None
9731,None,TalkBack.Year1.Carter.Spring.012220,96,Thats why Im checking this with this,None
9732,None,TalkBack.Year1.Carter.Spring.012220,96,Lets go back to the slide show quickly really quickly,None
9733,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,97,What is 15 of 25,Pressing for Accuracy
9734,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,97,Everybody flash it to me,None
9735,None,TalkBack.Year1.Carter.Spring.012220,97,Good five,None
9736,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,97,What is 15 of 15,Pressing for Accuracy
9737,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,97,Flash it to me,None
9738,None,TalkBack.Year1.Carter.Spring.012220,97,Great three,None
9739,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,97,What is 15 of 30,Pressing for Accuracy
9740,None,TalkBack.Year1.Carter.Spring.012220,97,Excellent six,None
9741,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,97,Thats 15 how does that relate to this in and out table,Pressing for Accuracy
9742,None,TalkBack.Year1.Carter.Spring.012220,97,Thats what you were supposed to talk about with your partner but I feel like some people didnt understand this necessarily so youre not necessarily ready for that,None
9743,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,97,Stand up if you understand this connection between this and this,Keeping Everyone Together
9744,None,TalkBack.Year1.Carter.Spring.012220,97,Thank you,None
9745,None,TalkBack.Year1.Carter.Spring.012220,97,You are going to go on the rug,None
9792,None,TalkBack.Year1.Carter.Spring.012220,112,Felicia,Keeping Everyone Together
9795,Restating,TalkBack.Year1.Carter.Spring.012220,114,To get three times as much I like how you said that three times as much,None
9796,Revoicing,TalkBack.Year1.Carter.Spring.012220,114,Miya gets it but its hard to explain it sometimes and I think the key was three times as much,None
9797,Restating,TalkBack.Year1.Carter.Spring.012220,114,35 is three times as much as 15,None
9798,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,114,Did you want to add to that,Getting Students to Relate to Another's Ideas
9799,None,TalkBack.Year1.Carter.Spring.012220,114,Got it,Keeping Everyone Together
9800,None,TalkBack.Year1.Carter.Spring.012220,114,All right fabulous,None
9801,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,114,Would this be true for every number we put in these two machines,Keeping Everyone Together
9802,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,114,Why or why not,Pressing for Reasoning
9803,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,114,Would this be true for every number why or why not,Pressing for Reasoning
9804,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,114,Partner Bs turn to talk first youre talking with your face partner,Keeping Everyone Together
9805,None,TalkBack.Year1.Carter.Spring.012220,114,Ready go,Keeping Everyone Together
9806,None,TalkBack.Year1.Carter.Spring.012220,115,Back to me please,None
9807,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Carter.Spring.012220,115,I heard Kayla saying something to her partner that I think everybody should talk about,None
9808,None,TalkBack.Year1.Carter.Spring.012220,115,If you did great if you didnt keep your appeal,None
9809,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,115,Kayla tell us what you were thinking,Pressing for Accuracy
9812,None,TalkBack.Year1.Carter.Spring.012220,116,Thats something to consider,None
9813,None,TalkBack.Year1.Carter.Spring.012220,116,Im glad you know this they are all multiples of five,None
9814,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,116,Do you think you could make a picture that proves this rule,Keeping Everyone Together
9815,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,116,To show how finding 15 of it works and how finding 13 of a whole would work,None
9816,None,TalkBack.Year1.Carter.Spring.012220,116,Make a picture of that,None
9817,None,TalkBack.Year1.Carter.Spring.012220,116,Finding 15 of a whole and finding 35 of a whole make a picture,None
9818,None,TalkBack.Year1.Carter.Spring.012220,116,Maybe use rectangles,None
9819,None,TalkBack.Year1.Carter.Spring.012220,116,Thats easier than making circles because its hard to get that even,None
9820,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,116,Make a rectangle to show finding 15 and showing 35,None
9821,None,TalkBack.Year1.Carter.Spring.012220,116,There you go honey youre on the right track nice job,None
9822,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,116,So can you show your team because theyre not,Getting Students to Relate to Another's Ideas
9823,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,116,Youre on the right track show them what your thinking is,Getting Students to Relate to Another's Ideas
9824,None,TalkBack.Year1.Carter.Spring.012220,117,Good job Eva youre on the right track,None
9865,None,TalkBack.Year1.Carter.Spring.012220,122,Away goes Sienna thank you,None
9866,None,TalkBack.Year1.Carter.Spring.012220,123,You can just move those babies out of your way,None
9867,None,TalkBack.Year1.Carter.Spring.012220,123,Thank you,None
9868,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,123,Eyes up at the Ms Carter,None
9871,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,124,Can you just count it out,Keeping Everyone Together
9872,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,124,Can you go 2 4 6 8 10 to show us how that works on your first one,Keeping Everyone Together
9873,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,124,No on your very first diagram show us how its two,Pressing for Accuracy
9874,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,124,How do you know thats two,Pressing for Accuracy
9879,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,126,What would be the number model for this,Pressing for Accuracy
9880,None,TalkBack.Year1.Carter.Spring.012220,126,I could see two different number models,None
9881,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,126,What would be a number model for this,Pressing for Accuracy
9882,None,TalkBack.Year1.Carter.Spring.012220,126,Put that on your slate please,None
9883,None,TalkBack.Year1.Carter.Spring.012220,126,Lets give Sienna a round of applause,None
9884,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,127,What is a number model that shows those,Pressing for Accuracy
9885,None,TalkBack.Year1.Carter.Spring.012220,127,Put them on your slate,None
9886,Revoicing,TalkBack.Year1.Carter.Spring.012220,127,Like 15  15  15  35 right,Keeping Everyone Together
9943,None,TalkBack.Year1.Carter.Spring.012220,146,I like your thinking,None
9944,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,146,Could you do it by dividing too,Keeping Everyone Together
9946,None,TalkBack.Year1.Carter.Spring.012220,148,Yes,Restating
9947,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,148,Somebody that did it as division explain their thinking Rowdy,Pressing for Accuracy
9949,None,TalkBack.Year1.Carter.Spring.012220,150,Nice,None
9950,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,150,Now we found 110 of 5,None
9951,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,150,Now knowing that 110 of 50 is five,None
9952,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,150,What is 710,Pressing for Accuracy
9953,None,TalkBack.Year1.Carter.Spring.012220,150,flash,None
9954,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,150,Good talk with your partner about why its 35,Pressing for Reasoning
9955,None,TalkBack.Year1.Carter.Spring.012220,151,Its 15 Reese is five but we have seven of them,None
9956,None,TalkBack.Year1.Carter.Spring.012220,151,So 5 x 7 35,None
9957,None,TalkBack.Year1.Carter.Spring.012220,151,Once you find what 15 is thats like the one but then you have three of them so you multiply those,None
9959,None,TalkBack.Year1.Carter.Spring.012220,153,Trey back to me please,None
9960,None,TalkBack.Year1.Carter.Spring.012220,153,Thank you,None
9961,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,153,What would the process be,Pressing for Accuracy
9962,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,153,If you wanted to just go straight from if I said find 710 of 50 what would the process be,Pressing for Accuracy
9963,Keeping Everyone Together,TalkBack.Year1.Carter.Spring.012220,153,Because Ive walked you through the process,None
9969,None,TalkBack.Year1.Carter.Spring.012220,154,right here,None
9970,None,TalkBack.Year1.Carter.Spring.012220,154,Right here,None
9971,None,TalkBack.Year1.Carter.Spring.012220,155,This is not a good match,None
9972,None,TalkBack.Year1.Carter.Spring.012220,155,We already know that you both struggle so would it be a good plan to get to people,None
9973,None,TalkBack.Year1.Carter.Spring.012220,155,Because you know  I dont know if  at all but you want to  with somebody,None
9974,None,TalkBack.Year1.Carter.Spring.012220,155,Does that make sense,Keeping Everyone Together
9975,None,TalkBack.Year1.Carter.Spring.012220,155,All right,None
9976,None,TalkBack.Year1.Carter.Spring.012220,155,Does that make sense,Keeping Everyone Together
9977,None,TalkBack.Year1.Carter.Spring.012220,155,Okay,None
9978,None,TalkBack.Year1.Carter.Spring.012220,155,All right,None
9979,None,TalkBack.Year1.Carter.Spring.012220,155,Thank you,None
9980,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,156,So what would be the steps,Pressing for Accuracy
9981,None,TalkBack.Year1.Carter.Spring.012220,156,Theres two of them,None
9982,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,156,What would you do Lexie,Pressing for Accuracy
9986,None,TalkBack.Year1.Carter.Spring.012220,157,Nicely explained,None
9987,None,TalkBack.Year1.Carter.Spring.012220,157,Nicely done,None
9988,None,TalkBack.Year1.Carter.Spring.012220,157,Thank you,None
9989,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,157,Would this work with any whole number,Keeping Everyone Together
9990,Revoicing,TalkBack.Year1.Carter.Spring.012220,157,Yes finding 14 of it and then multiplying times the numerator if its finding 35,None
9991,Revoicing,TalkBack.Year1.Carter.Spring.012220,157,So finding 416 whatever it is,None
9992,None,TalkBack.Year1.Carter.Spring.012220,157,Okay,None
9993,None,TalkBack.Year1.Carter.Spring.012220,157,Youre going to write an expression on your slate to model this problem,None
9994,None,TalkBack.Year1.Carter.Spring.012220,157,Do you solve it,Keeping Everyone Together
9995,None,TalkBack.Year1.Carter.Spring.012220,157,No,None
9996,None,TalkBack.Year1.Carter.Spring.012220,157,Youre writing the expression,None
9997,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,158,If I have three sets of four coins how many coins in all,Pressing for Accuracy
9998,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,158,So write the expression,None
9999,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,158,Three sets of four coins how many coins in all,Pressing for Accuracy
10000,Pressing for Accuracy,TalkBack.Year1.Carter.Spring.012220,158,Write the expression,None
10001,Pressing for Reasoning,TalkBack.Year1.Carter.Spring.012220,158,How would I solve that problem,Pressing for Accuracy
10434,None,TalkBack.Year1.Carter.Spring.012320,1,All right,None
10435,None,TalkBack.Year1.Carter.Spring.012320,1,Thank you,None
10436,None,TalkBack.Year1.Carter.Spring.012320,1,Is there anything about the homework that needs,None
10437,None,TalkBack.Year1.Carter.Spring.012320,1,Fabulous,None
